,id,epoch,sat_id,x,y,z,Vx,Vy,Vz,x_sim,y_sim,z_sim,Vx_sim,Vy_sim,Vz_sim
195316,371279,1388696032.567,200,22737.48284400793,-11190.90145977166,18018.33967301471,-4.098296279963405,-1.6448962194312489,-0.3051319196971349,23987.04699804877,-10684.421518884556,18324.076504600525,-3.9958236681728336,-1.6814994896012352,-0.2470874638159445
195317,371280,1388703060.07,200,-11541.55255675524,-12844.681143456679,5737.459334168642,-4.4532540168591614,2.258262095190532,-3.583115552367193,-10015.022291960584,-13603.786681749436,6989.900950145843,-4.672773410168238,1.942682178488164,-3.457758565940299
195318,371281,1388710087.573,200,-23127.02178741683,11456.559780829228,-18390.03122181196,0.2909771893996068,3.456186402789811,-2.661372437942305,-23175.22474732985,10124.45535196594,-17546.368356344345,0.19583036264572665,3.4967650733885534,-2.755310274271875
195319,371282,1388717115.076,200,-16735.618280620958,32292.86730520825,-32592.261891120386,1.272241209770943,2.520433279082724,-1.519636251332088,-17066.674613120438,31254.749100295394,-32212.14246229177,1.2609902292307382,2.5550866166586514,-1.5626626306416398
195320,371283,1388724142.579,200,-6892.571855915978,47611.7999364115,-40989.703851297614,1.476592217308374,1.880466632269136,-0.9241765225173452,-7233.776451816272,46779.12615529338,-40832.49942018088,1.4802472225699457,1.9037868419309232,-0.9463118062115592
195321,371284,1388731170.082,200,3604.680920359823,59153.992550217765,-46092.11545916728,1.49450493324542,1.4270271702346218,-0.5526389205402225,3307.6387448137066,58465.210298771075,-46055.28314447932,1.5015809851260722,1.444061013980794,-0.5650159438584945
195322,371285,1388738197.584,200,13966.62539077171,67912.97867778843,-49011.35751467174,1.447878208627176,1.0791389808266858,-0.291542695353263,13725.303540659492,67333.50192551511,-49043.028913889415,1.4555473969003772,1.0925468506221143,-0.2985902038379131
195323,371286,1388745225.087,200,23890.51958300358,74471.4646797934,-50335.86913433248,1.3732418496194423,0.7959295633824321,-0.09354132718033313,23704.94532105709,73980.729461098,-50406.12088416293,1.3806607944730307,0.8071223177841547,-0.09737177968620807
195324,371287,1388752252.59,200,33233.97256388173,79198.39287583309,-50418.667768997664,1.284036233771539,0.5551024710801465,0.06461486849621975,33100.69499622952,78783.57285414518,-50508.758584724776,1.290955012381836,0.5648952487540713,0.06284950909638641
195325,371288,1388759280.093,200,41916.475399029536,82341.25905595216,-49490.636187113254,1.185687527265292,0.3433806237420712,0.1957455925567675,41831.16406353059,81994.17468802282,-49588.23644647746,1.1920653406012118,0.3522849328118989,0.1953518027816311
195326,371289,1388766307.596,200,49882.450917871036,84072.62405595918,-47712.56928248239,1.080301876096204,0.1522418956184942,0.3075314276771444,49840.86291460952,83788.10979634293,-47809.366073479316,1.0861808158585395,0.16060381002330898,0.30805820607789663
195327,371290,1388773335.099,200,57084.87811655956,84515.44336619701,-45202.02991927165,0.9683780817715214,-0.024150159479366586,0.4048566273958765,57083.26262020641,84290.43114622483,-45292.41023084692,0.9738378549321244,-0.016079094039221434,0.4059913564526964
195328,371291,1388780362.602,200,63476.73490312522,83757.7280984522,-42048.52811010761,0.8494845030598408,-0.1900368860070247,0.4909541154198761,63512.03452059634,83590.71261145122,-42128.80487406843,0.8546268957176052,-0.18206022222157045,0.4924676107484975
195329,371292,1388787390.105,200,69005.51037361016,81861.38656354889,-38322.806115193234,0.7225115379770725,-0.3486842551883895,0.5680035778701246,69075.50143279471,81752.11117551892,-38390.740838135374,0.7274579325354608,-0.34063682812393137,0.5697189443992112
195330,371293,1388794417.608,200,73608.67449170437,78867.64788578684,-34082.99797895259,0.5857109341056914,-0.5027615036917757,0.6374511568762616,73712.11568684486,78816.92957652392,-34137.496424644945,0.5906075402641805,-0.4944935943473612,0.6392251551573955
195331,371294,1388801445.111,200,77208.89175839283,74800.32411519715,-29379.15519559552,0.4365875825812561,-0.6545906112883223,0.7001667333292371,77345.73146553822,74809.97574855326,-29420.068478527915,0.4416177959634273,-0.6459561070251475,0.7018784060826717
195332,371295,1388808472.614,200,79707.9541095224,69667.59458865554,-24257.09533857219,0.2716372247650474,-0.8063240965143028,0.7564823262527256,79879.6537379876,69740.4240991182,-24285.084009009784,0.2770437707364673,-0.7971703859817142,0.7580267103746158
195333,371296,1388815500.117,200,80978.1467062424,63462.70411505888,-18762.40007480147,0.08586009169984328,-0.9600790208592728,0.8061061358798807,81188.20889735347,63602.58301893878,-18778.826766051392,0.091983898616365,-0.9502373097531924,0.8073931844730748
195334,371297,1388822527.62,200,80848.95543476597,56163.857766118446,-12945.62211781375,-0.1281192236738193,-1.118029143956921,0.8478462136203238,81103.82001138419,56375.85716321091,-12952.427252828533,-0.12076807128506918,-1.1073050153716624,0.8488084163242614
195335,371298,1388829555.123,200,79085.18705520655,47733.73126627658,-6870.602226719631,-0.3817086008868171,-1.2824065188096951,0.8789520542265551,79395.82327314299,48024.314841942665,-6870.068771075314,-0.3723126836367133,-1.2705738390007189,0.8795724592097495
195336,371299,1388836582.626,200,75348.31004257686,38119.8090935145,-630.1324910607956,-0.6936972163190646,-1.455201232024025,0.8935398188789554,75733.2315718604,38497.01706738625,-624.2948826645256,-0.6808383903661238,-1.442015836923724,0.893937693143374
195337,371300,1388843610.129,200,69122.04458159134,27259.99319717032,5619.907479665243,-1.0977201754131651,-1.63669930561215,0.878444422769354,69613.539681555,27733.272689144014,5630.974628515059,-1.0786831758720778,-1.622010870184066,0.8791514148404435
195338,371301,1388850637.632,200,59552.43139287143,15112.08626130115,11573.16421153363,-1.661174522061916,-1.81883983371732,0.8003461176895925,60211.07531936997,15690.016197735571,11597.003067676067,-1.6300366332019791,-1.8032266931068464,0.80334640671926
195339,371302,1388857665.134,200,45051.02349523458,1803.322065285143,16494.579965756093,-2.541084234851299,-1.9488520635583135,0.5542892589637453,46005.35198780578,2478.347735576745,16569.470795531855,-2.4825149705069056,-1.9378645892878243,0.5681639822965664
195340,371303,1388864692.637,200,22181.61702945467,-11378.10924825656,17979.930655305518,-4.1382473077842565,-1.628860057355018,-0.3392027521888469,23746.595382525084,-10759.180415607438,18309.672934777136,-4.012620299619605,-1.6772212984925057,-0.2610843305039414
195341,371304,1388871720.14,200,-12135.71836886463,-12527.56354704675,5232.3696252925065,-4.346765715399847,2.370006893174089,-3.636885074214359,-10295.143018794872,-13484.32465330876,6770.314288331582,-4.632854605478677,1.9941800150562703,-3.4874007821595083
195342,371305,1388878747.643,200,-23076.52257627188,11919.77564803842,-18775.19033506781,0.3292893789206781,3.4360230593894934,-2.6300646567081736,-23165.842900191627,10326.185357566237,-17724.597538455517,0.21326688442596486,3.4879366282165587,-2.7406150506619977
195343,371306,1388885775.146,200,-16560.781863992634,32628.48202160963,-32820.10999202138,1.278597579745432,2.505770769122188,-1.504025183225502,-17008.59444857896,31398.793767862568,-32314.931675734613,1.2628531179728464,2.5489022882878105,-1.5555553129171815
195344,371307,1388892802.649,200,-6700.1084529086,47864.49892869157,-41133.27662758819,1.476642382881841,1.870998444401337,-0.9148998362172496,-7177.603356324809,46888.207627753625,-40895.881625579175,1.479441257158007,1.9001782782487813,-0.9422755306061938
195345,371308,1388899830.152,200,3789.920353695902,59350.99531654488,-46181.91394203144,1.492731428690711,1.420371121743581,-0.5462865754577513,3352.1900199940405,58552.946773780175,-46094.29566310588,1.5002161831455636,1.4417953400991748,-0.562366445099976
195346,371309,1388906857.655,200,14136.83952572646,68069.38246632548,-49062.62880859474,1.4454823142095767,1.074101962089721,-0.2867883943971282,13756.55648641636,67407.17691750165,-49065.144869420095,1.4541405798581537,1.0910173568238926,-0.29667976055164397
195347,371310,1388913885.158,200,24043.019357056626,74596.21631400965,-50357.426989910186,1.370636809947916,0.7918810284988288,-0.08976735420675012,23723.462105502003,74044.4286603075,-50415.622207488515,1.3793660404910992,0.8060123162622146,-0.09590088935422786
195348,371311,1388920912.661,200,33367.943685837985,79297.04578846303,-50416.13661157768,1.281384716393886,0.5516761668561417,0.06773717347853568,33107.760567561694,78839.61655531268,-50508.33030105374,1.2898174354428755,0.5640224089105355,0.06403964754301852
195349,371312,1388927940.164,200,42031.86014895496,82417.31708992178,-49467.86364981352,1.1830560213631829,0.340345479777714,0.1984087647437404,41828.277891367296,82043.81337997617,-49579.65807022705,1.1910908824638475,0.351534972684739,0.19635410375129755
195350,371313,1388934967.667,200,49979.49024178677,84128.25404113621,-47672.325906831815,1.0777140672709191,0.1494415668598475,0.3098565108925884,49829.534614329816,83831.8938091469,-47793.854840115106,1.085359199259078,0.15989979501313198,0.3089310073168197
195351,371314,1388941995.169,200,57163.893955168445,84551.8806518972,-45146.39200047503,0.9658353893195248,-0.02682810601455939,0.4069236520872716,57064.915309181306,84328.4231182792,-45270.81088927962,0.9731508998369836,-0.016792282901614854,0.4067730662159195
195352,371315,1388949022.672,200,63538.00635688585,83775.52012098613,-41979.10555770593,0.8469740540042268,-0.19267789594957105,0.4928176154615768,63487.948824388826,83622.6172266725,-42101.7050387022,0.8540514866008797,-0.1828243717442571,0.4931841043491749
195353,371316,1388956050.175,200,69049.18359255562,81860.54470030378,-38240.88977719322,0.7200084305976666,-0.3513567210085158,0.5697007904807274,69046.7736039995,81777.35839422046,-38358.54829281927,0.7269666943231388,-0.34148534333256075,0.5703874345389226
195354,371317,1388963077.678,200,73634.67599817963,78847.74388691678,-33989.66475465416,0.5831771484689734,-0.5055229772481047,0.6390061810872971,73679.61804778157,78834.73005223594,-34100.4966253114,0.5901682448715738,-0.4954545781563652,0.6398561352737996
195355,371318,1388970105.181,200,77216.82410021072,74760.55080487186,-29275.35376784754,0.4339680167618203,-0.6574919561324017,0.7015920135117244,77310.06667049405,74819.35873767128,-29378.473369550484,0.4411917397439412,-0.6470543687274545,0.7024763257118849
195356,371319,1388977132.684,200,79696.95182702492,69606.80192111446,-24143.72975936835,0.2688521480157803,-0.8094124495632582,0.7577777522139346,79841.09500646437,69740.26433052897,-24239.08048284317,0.27658289464608465,-0.7984287650287254,0.758589542582703
195357,371320,1388984160.187,200,80946.66110346671,63379.41738348324,-18640.429731259486,0.08279192708554008,-0.9633999301328756,0.8072550645013172,81146.61554197571,63591.621251715886,-18728.633300802943,0.09142591655737467,-0.9516774203609034,0.8079106124650692
195358,371321,1388991187.69,200,80794.41421048519,56056.28421667704,-12816.206572837571,-0.1316493906891921,-1.1216276175382809,0.8488060906284649,81058.50994905643,56352.71930691315,-12898.370989559604,-0.12150816128164944,-1.1089471630396948,0.8492576976366686
195359,371322,1388998215.193,200,79003.42529811274,47599.76765733695,-6735.346707269277,-0.3859851462546668,-1.2863250316994188,0.8796334806372214,79345.36750877638,47987.54005413735,-6812.7072690486475,-0.3733582394433407,-1.2724349996047069,0.879909510239165
195360,371323,1389005242.696,200,75232.55248075195,37957.09389076556,-491.56623810429045,-0.6991999787021087,-1.4594668461616862,0.8937566983827139,75675.09840812215,38445.12012146503,-564.6350538395536,-0.6823823134409892,-1.4441019697570228,0.8940767690474807
195361,371324,1389012270.199,200,68960.9153691519,27066.16597800203,5757.261680550999,-1.105329773853023,-1.641267301820733,0.8777794810533243,69543.42154547245,27664.919996848363,5691.024007641083,-1.0810565888435175,-1.6242897205583038,0.8789130137748475
195362,371325,1389019297.701,200,59325.55849633664,14885.98569116478,11699.932605857719,-1.6727125681671569,-1.823329391447258,0.7977083552185289,60121.46857054173,15604.618640319817,11653.520405555833,-1.6338790418566274,-1.8055191015128784,0.8022974716291149
195363,371326,1389026325.204,200,44717.7939626506,1551.1564200677842,16586.80744205631,-2.560931914169192,-1.9509850656972128,0.5459866999077391,45882.17237039117,2378.55156507755,16613.070043053285,-2.4892346125912983,-1.9392802805411131,0.5649776566410168
195364,371327,1389033352.707,200,21652.95764813205,-11596.900107811267,17950.55328565593,-4.175065740927948,-1.6096256475987398,-0.3720418738461727,23562.027462159615,-10852.169897471837,18310.37031382992,-4.024544225466518,-1.671594780749594,-0.2722789580728829
195365,371328,1389040380.21,200,-12664.82482966835,-12260.53905841282,4795.538248151261,-4.246305065106927,2.4642191987460498,-3.673544392896447,-10484.239667943284,-13429.671382252951,6640.2732463245675,-4.6038471091489095,2.0254933488787,-3.5010556252202965
195366,371329,1389047407.713,200,-23074.948179533658,12287.02154430204,-19075.40516948909,0.3572060461754389,3.418514112096154,-2.60322015430626,-23195.941124666202,10411.38927393557,-17805.547899373414,0.21935528111633595,3.4826853319688498,-2.732046883727501
195367,371330,1389054435.216,200,-16473.627813405343,32891.06390037835,-32990.1421815344,1.28248413935207,2.494176121314717,-1.491494242355049,-17030.487366059886,31451.5384243882,-32354.078736338546,1.2623554255569358,2.546548319546058,-1.5522669395329147
195368,371331,1389061462.719,200,-6603.429368567247,48062.27634046676,-41236.43968851822,1.476473884566115,1.8636475395468768,-0.9076013804925279,-7208.155623716743,46925.65712167024,-40916.34106089272,1.478623949243055,1.8992560262521136,-0.9405772939313668
195369,371332,1389068490.222,200,3881.4178033443673,59505.3533293725,-46242.75378259944,1.4916400627276882,1.4151338623325538,-0.5412663531347114,3313.783243071145,58582.482187008005,-46103.82276476456,1.4996900862148297,1.4414241333530469,-0.5612369192225662
195370,371333,1389075517.725,200,14219.79890097958,68191.29384168716,-49092.73280092762,1.4442022482621584,1.06999429217399,-0.2829458951090564,13712.924257950368,67431.89107424112,-49066.874528703054,1.4539285053125144,1.090847206457892,-0.2957795257534006
195371,371334,1389082545.228,200,24116.985265358,74691.70694396495,-50363.12328504716,1.369374073993,0.7884107389178642,-0.08660679040569567,23677.104689418145,74065.56622299182,-50410.933202776745,1.37941191563327,0.8058865450716609,-0.09509251683911094
195372,371335,1389089572.731,200,33433.27572016002,79369.55518233184,-50401.22875132984,1.28019348652129,0.5485721988697271,0.07047154527883986,33060.76553506462,78857.52362754541,-50497.80367757213,1.2900609031760628,0.5638633361974456,0.06481889088764015
195373,371336,1389096600.233,200,42089.085425047015,82468.80722362426,-49434.79250621166,1.181938587824227,0.3374466917896782,0.2008619955765989,41782.31305848053,82058.35940170678,-49563.47161003593,1.1914786792240375,0.3513013422292586,0.19713430520570133
195374,371337,1389103627.736,200,50029.07169639308,84159.78431095528,-47622.73418687502,1.076651983221363,0.1466463498275815,0.3121163524746025,49785.88551728249,83842.68236269624,-47771.9734262613,1.0858452328654935,0.1595688737707984,0.3097259027645735
195375,371338,1389110655.239,200,57206.12384426875,84563.92836699501,-45081.4310092191,0.9647997628412796,-0.029586604924621517,0.4090450070435968,57024.521545438496,84334.90813446707,-45243.091906853115,0.9736944253965948,-0.017233000611231526,0.4075870608941292
195376,371339,1389117682.742,200,63572.94630093723,83768.17388966349,-41899.61879850808,0.845928239508111,-0.1954450726538235,0.4948345530032476,63451.431089693426,83624.17297287192,-42067.96514608655,0.8546152270708105,-0.18338128521552133,0.4940154473722002
195377,371340,1389124710.245,200,69076.60939050975,81833.62626490633,-38147.53609068105,0.7189074497973763,-0.3541640876288353,0.5716324403580333,69014.451271195,81773.32538425509,-38318.61201252508,0.7275151755067474,-0.34216086562512005,0.5712295662543255
195378,371341,1389131737.748,200,73654.01112526182,78800.88822514116,-33883.01308993941,0.5819651383495773,-0.5083927793511209,0.6408591872309097,73651.5173258332,78824.44831156112,-34054.23776037419,0.5906662850861333,-0.4962481608926157,0.6406979869882083
195379,371342,1389138765.25,200,77227.04900902844,74693.25998279694,-29155.969445216317,0.4325738582727751,-0.6604401848585614,0.7033605946585403,77285.92013511277,74802.19523011372,-29325.85594400732,0.4416029337279262,-0.6479628238852763,0.7033018424283827
195380,371343,1389145792.753,200,79696.47464639577,69518.48141342157,-24012.26812427663,0.2671826902950932,-0.8124508731456285,0.7594414860187073,79820.33193250491,69715.63936524504,-24180.204934053683,0.2768678932712249,-0.7994459728296034,0.7593763915926498
195381,371344,1389152820.256,200,80933.128319422,63269.40119147424,-18497.75530044864,0.08072132795162347,-0.9665372073561096,0.8087736256223228,81128.34104157501,63559.03895207318,-18663.794912997982,0.091540243862223,-0.9527932541298066,0.808627747064133
195382,371345,1389159847.759,200,80764.42411368951,55923.85733558456,-12663.565886228547,-0.1342974361745868,-1.1248686961144871,0.8501086548442129,81041.46933889147,56311.80998537673,-12828.141499248577,-0.12161712083123732,-1.110145070070682,0.8498609809896497
195383,371346,1389166875.262,200,78952.07240474771,47444.20606501883,-6574.649578145826,-0.3894695286017991,-1.2896659709910858,0.8805969775602975,79327.89014612844,47938.1277262964,-6738.058017601294,-0.37375566657517423,-1.2736868513326405,0.8803336384057934
195384,371347,1389173902.765,200,75152.64951287078,37777.78036939922,-325.8997848769516,-0.703926254533984,-1.4628758225938818,0.8941571312623172,75655.01193740754,38387.34545724944,-487.1398937419262,-0.6831524932668871,-1.4453564964339265,0.8942193391513209
195385,371348,1389180930.268,200,68841.53034384495,26862.971069877836,5922.557872711007,-1.111993295289363,-1.644618275767185,0.8771671761475149,69517.929117753,27599.49463440749,5768.820769491372,-1.0823112619628277,-1.6254437352905786,0.878599971748665
195386,371349,1389187957.771,200,59148.91690122753,14660.62686738965,11854.603044216321,-1.682658914533365,-1.826141775210557,0.7950237198824219,60087.01858218683,15533.429944200341,11727.356896648,-1.635756623618703,-1.806334281555921,0.8011983269407374
195387,371350,1389194985.274,200,44451.81652591559,1313.126511709333,16707.23181137451,-2.577132534009309,-1.951052689595086,0.5379831185476984,45834.690117021084,2306.3992895969227,16675.225304712778,-2.4917775954755426,-1.939087104163976,0.5623691583005818
195388,371351,1389202012.777,200,21236.79899314569,-11792.32065025096,17961.54606773522,-4.201353626541882,-1.591519586221376,-0.4000214791963406,23501.5414918356,-10911.422916756359,18345.506185291124,-4.0260216033540885,-1.6681081812396008,-0.2779176873755351
195389,371352,1389209040.28,200,-13042.53785460938,-12093.31526675538,4503.236262408622,-4.170214675415685,2.523339708634432,-3.694658822833295,-10510.644336821284,-13461.283633263334,6648.961355490182,-4.596505197494831,2.0226344602351385,-3.49825148819008
195390,371353,1389216067.783,200,-23102.00965107458,12490.18337467625,-19271.05009825242,0.3736095604795003,3.40558870606656,-2.586884797786232,-23240.42550620857,10343.601027564511,-17782.228414918933,0.21381366745643168,3.4820774653091284,-2.7336784068372184
195391,371354,1389223095.285,200,-16450.73829100553,33023.09040835607,-33108.849034709885,1.28495170138589,2.486749783134757,-1.484187821552616,-17099.961771717844,31386.497898470097,-32341.201559951143,1.2604991638210388,2.5483261354367004,-1.5537769197359637
195392,371355,1389230122.788,200,-6571.908086553874,48153.77014248433,-41315.383353212535,1.477008200382306,1.859136937522982,-0.9030995834016248,-7284.767941679104,46870.0063593071,-40910.40766674189,1.4783882837838145,1.9010413092617464,-0.9412992428720812
195393,371356,1389237150.291,200,3915.200660783664,59570.329671416526,-46294.30306636634,1.491845462363958,1.411935383465805,-0.5378197087270088,3238.1542464702948,58535.604073147675,-46100.643952867096,1.5001933073429352,1.4429315103336615,-0.5613893134010627
195394,371357,1389244177.794,200,14254.84412340262,68236.30659328584,-49121.90360713777,1.4443738738894332,1.067439251208522,-0.2799655152836443,13642.348031795713,67392.20651187317,-49063.36154553793,1.4547979832661655,1.0920645161943696,-0.2955315771150228
195395,371358,1389251205.297,200,24153.270759883682,74720.0600415517,-50372.23679301953,1.369555318734971,0.7861890900721102,-0.08385324663404249,23613.744469696758,74031.49862268017,-50404.80220343582,1.3804617813131461,0.8068448828835498,-0.0945549838369987
195396,371359,1389258232.8,200,33470.82550968102,79382.9788968846,-50391.446602406846,1.28036725732153,0.5465262529463217,0.07310792694348799,33005.733955617834,78827.67586344157,-50487.32137020887,1.2911854949286892,0.5645976158454962,0.06557039597730682
195397,371360,1389265260.303,200,42127.73544754555,82468.20761449511,-49406.729111627166,1.182071460168385,0.3354911551435195,0.2034343082816674,41736.06892246568,82031.53496347457,-49547.30314292104,1.1926115877711383,0.3518429437475289,0.1980446230906669
195398,371361,1389272287.806,200,50068.39941907162,84145.61306445609,-47576.741084406436,1.076705284477151,0.1447335912744407,0.3146492957084541,49748.44199735216,83817.87335233063,-47749.09417552047,1.0869412553288196,0.15994491462518814,0.3107519483907976
195399,371362,1389279315.309,200,57245.42512794622,84536.3824381879,-45017.748007464834,0.9647317107307468,-0.03148355272991606,0.4115468993257065,56995.56675767045,84311.27845214764,-45212.736833160605,0.9747207201382035,-0.01699898594092436,0.408692851590179
195400,371363,1389286342.812,200,63611.21128588497,83727.30551137628,-41818.468540673166,0.8456934232256856,-0.197341550155105,0.4973024906395143,63430.40376924058,83601.0435880274,-42029.60141492234,0.8555466129062413,-0.1832684497051222,0.4951689125235258
195401,371364,1389293370.315,200,69112.49203754759,81779.40429894165,-38049.194774326745,0.7184553010413766,-0.3560691878329698,0.5740542296910609,69000.59159319151,81750.16342886753,-38271.92768728158,0.7283314961098136,-0.3421501824761366,0.5724002627159654
195402,371365,1389300397.817,200,73685.78589780709,78733.22892405326,-33767.87462247132,0.5812378227581455,-0.5103128690793023,0.6432134137660953,73643.90428345435,78800.86033336777,-33999.14276500072,0.5913509000795327,-0.4963216055091171,0.6418552204149316
195403,371366,1389307425.32,200,77252.55042520317,74612.03696491268,-29024.61420402538,0.4315034495054427,-0.6623813736178592,0.7056152544160629,77283.50141962775,74777.92484286107,-29262.494424142027,0.4421419333768219,-0.6481025176615256,0.7044128335894733
195404,371367,1389314452.823,200,79713.01287678808,69423.5211342656,-23865.54679860249,0.2656870343363453,-0.8144206817664248,0.7615509797492791,79821.95092412613,69690.5704738051,-24108.98044332301,0.2772499291944193,-0.7996331484328975,0.7604041574781406
195405,371368,1389321480.326,200,80937.36756399248,63160.469943477314,-18336.90214111805,0.07869728044931347,-0.9685452348338498,0.8106731464143208,81132.7662872958,63533.206114438275,-18585.411456031008,0.09175710978290773,-0.9530068386044676,0.8095282951263123
195406,371369,1389328507.829,200,80752.19684792105,55800.64923990059,-12490.36691049565,-0.13698614491212302,-1.126925450499605,0.8517035705513483,81047.43370942131,56285.419838800655,-12743.667572696346,-0.1215685720075831,-1.1103594829753944,0.8505791791098988
195407,371370,1389335535.332,200,78918.0736042184,47306.351773349765,-6391.718162403394,-0.3930157507315542,-1.2917775224619,0.8817414382015895,79334.15467827494,47911.59909175885,-6649.026433715737,-0.3738686686705031,-1.2738682487231971,0.8807966550570436
